12.525906833976011,12.501688679785788,12.478645080492992,12.50709790661695,12.520788308556288,12.521776024594006,12.522343220372553,12.50945983307662,12.505528155087616,12.528109082032643,12.512214973764326,12.516055558770088,12.490878315666338,12.524971469153389,12.511525390537914,12.528701143411613,12.49042976204878,12.521921409210275,12.490967489945872,12.459206946037447,12.514482299161891,12.51896936738029,12.392095341006364,12.518261263304506,12.50945983307662.1,12.509603474206054,12.518930617677436,12.501901908907179,12.51073041254717,12.506658182613263,12.495573787146055,12.52745242695001,12.528574257418963,12.510363329980759,12.516772604990438,12.481689225046866,12.514586875822385,12.516616109644787,12.51896936738029.1,12.517339817963396,12.506310059239876,12.521845531472943,12.489176898759256,12.452180037859874,12.507320081725593,12.506658182613263.1,12.473435651487486,12.516943246839327,12.478478361513703,12.50356854814305,12.529345612494106,12.529345612494106.1,12.529345612494106.2,12.529345612494106.3,12.529345612494106.4,12.529345612494106.5,12.529345612494106.6,12.529345612494106.7,12.529345612494106.8,12.529345612494106.9,12.529345612494106.10,12.529345612494106.11,12.529345612494106.12,12.529345612494106.13,12.529345612494106.14,12.529345612494106.15,12.529345612494106.16,12.529345612494106.17,12.529345612494106.18,12.529345612494106.19,12.529345612494106.20,12.529345612494106.21,12.529345612494106.22,12.529345612494106.23,12.529345612494106.24,12.529345612494106.25,12.529345612494106.26,12.529345612494106.27,12.529345612494106.28,12.529345612494106.29,12.529345612494106.30,12.529345612494106.31,12.529345612494106.32,12.529345612494106.33,12.529345612494106.34,12.529345612494106.35,12.529345612494106.36,12.529345612494106.37,12.529345612494106.38,12.529345612494106.39,12.529345612494106.40,12.529345612494106.41,12.529345612494106.42,12.529345612494106.43,12.529345612494106.44,12.529345612494106.45,12.529345612494106.46,12.529345612494106.47,12.529345612494106.48,12.529345612494106.49,12.506196896452572,12.528033890562108,12.49869230326475,12.525966352149677,12.527886151364843,12.524665106054874,12.508124462449503,12.511599681305695,12.51622323514554,12.467882310096787,12.522888131202183,12.524879926987454,12.525481192503014,12.516055558770088.1,12.52719321015296,12.527060077550585,12.525282599829069,12.525011569951365,12.525095725483876,12.50389482583199,12.527886151364843.1,12.526321055224509,12.50901894847521,12.514492371944682,12.527403359622571,12.50354350596345,12.525966352149677.1,12.52065203555972,12.527882799319896,12.519770542113728,12.514492371944682.1,12.51944230470606,12.52206561675559,12.524750590026454,12.510501482186815,12.5175752816071,12.513826580219808,12.52908449323135,12.526822706038201,12.526822706038201.1,12.522366042374163,12.517152737744286,12.516772897515086,12.50389482583199.1,12.519734468179694,12.529316220526182,12.5292619084484,12.529191970298099,12.529316220526182.1,12.529316220526182.2,12.529316220526182.3,12.529316220526182.4,12.529316220526182.5,12.529316220526182.6,11.552584934299118,11.681359157195436,11.750895655959956,11.671103815780185,12.166302881704722,11.725837042507097,12.308283301374324,11.619853803741659,12.34225541053456,11.829768806548204,11.795061614944176,11.151925666209342,11.733924620318177,12.006951101754563,12.145198368840372,12.299388935499323,11.490698576422256,12.162080067727162,11.770973732525748,11.515356844512908,12.226960610560983,11.796985584196891,11.790123490935063,11.679713618474114,11.920012284351019,12.278317853720656,11.709261710139513,12.004348550372962,12.015460297949314,12.001198612071395,11.886444775312155,11.679155401632308,12.156454329199951,11.822463130408401,12.248382716141085,11.263451931384033,11.427718371233963,12.132636110333676,11.664967798978315,11.862239725388276,12.368369855006122,11.834422733063432,11.909593095941894,11.717634429183075,11.842605410634178,11.989065673936654,11.942372551105162,12.23489034575018,12.136819399283548,11.62543473509621,12.427415763982468,12.495556937673477,12.295651792973247,12.50570923121806,12.497815631359922,12.505351443010584,12.484035848305224,12.52274874437276,12.429937592165553,12.517533616650178,12.524336138274844,12.491664258925585,12.509729675359983,12.375636957423849,12.497007615328641,12.52717429364534,12.48978916329269,12.32850533304132,12.522533068483485,12.49595751297107,12.450423530808695,12.50255053082773,12.50463509650087,12.516988911959306,12.493997381103958,12.46702019876682,12.50088932693959,12.520115242698587,12.433363509791374,12.522226785403962,12.46705790186775,12.50588266547078,12.50814395928544,12.41623275186155,12.514586875822385.1,12.52620900753258,12.52717429364534.1,12.412186935383025,12.512495869758643,12.51902653849197,12.503714364588333
15.399889141220594,15.54240441798745,15.518915403959925,15.48172183643408,15.435788204439492,15.4155158649263,15.517679323366997,15.402858243305747,15.407692477253192,15.371167498683151,15.532524268095592,15.502215112399584,15.52321427801068,15.383995652394354,15.520520563627487,15.4226513728326,15.53548519923323,15.533912817189808,15.463591708743191,15.460722802896004,15.343220235275162,15.475894677872004,15.453291285655126,15.365783444147654,15.500098108504623,15.544618677706351,15.42686597202954,15.437339093519943,15.350674531036931,15.412933229608564,15.53103652429728,15.518068712861046,15.4969922280467,15.491667723216562,15.39935519287276,15.423516029892353,15.543026004488896,15.453863464214246,15.448362281860872,15.53137309961098,15.401411639682628,15.383739072671542,15.318645939343094,15.470918036322136,15.45436947788387,15.502505494849643,15.56475179212416,15.547650331255538,15.432243913475848,15.341970139868996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.352337508712296,18.31733138682813,18.22219545574104,18.320767708373676,18.087591215138744,18.240239074910217,18.10357650838399,18.261742648567445,18.284805790468187,17.990778877392067,18.20446432815234,18.274753465730814,18.110039628339816,18.147659506020773,18.183773477438084,17.958376504989506,18.056202204278254,18.238259019002506,18.05014410021573,18.22901339217144,18.32593028886224,18.217625395072208,18.11123459317184,18.19905789454612,18.10456547894547,18.287626854573983,18.264350512241137,18.222852872828668,18.34877426283964,18.02202023628072,18.147744490516573,18.104662463877705,18.34209244316852,18.132643299486872,18.23129774203557,18.15444654542179,17.967226327305877,18.256121528673614,18.127106372139835,18.065150157558204,18.058064079925742,18.079388600120826,18.23647472198928,17.999580967308674,18.134597697529077,18.28687108094068,18.25617085977101,18.041508939422712,18.11203357473519,18.23462718972718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.66351246002556,20.946446925320767,20.805767997817014,20.61798931517565,20.210029155275723,20.67615944031671,20.54076425366484,20.75589321179269,20.558112258618586,20.746635034086324,20.557666884677246,20.61662555154106,20.706095115940187,20.62735313897208,20.50942698034714,20.683652166661723,20.57523441289845,20.90553794252271,20.69836914539476,20.78255238645223,20.76143662210635,20.71425829777033,20.82019483436516,20.927888128639196,20.819535766701744,20.7849070986957,20.762175405110387,20.79287888156737,20.71520055046209,20.89597994193805,20.74222027942657,20.705480767246428,20.742007142416917,20.637690009054435,20.684598729996388,20.47833551759829,20.82424715183517,20.585387793454885,20.519851070547755,20.74589059954824,20.48605450055646,20.77103405609171,20.45579809409479,20.770758066151345,20.612423411022725,20.572137811084296,20.49816385471266,20.633298413006376,20.6338430445847,20.593279127972863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.811109406146617,22.99710833532699,23.01414259615571,23.097090162336716,22.827062619705583,23.29241611777782,23.418359179881843,22.94495226165005,23.11463828334705,23.07975709408285,23.028491602268804,23.046352317533746,23.02959790925822,22.83113648698324,23.348795528934343,22.83147724526677,22.966081896140256,22.532346382015817,23.119585247492,22.74662118966124,22.99798018091968,23.27703904238229,23.375729514198728,23.01600627599117,23.117774677644032,23.451372836119937,23.091385230865225,23.163836902786507,22.655068706027343,22.947867909878504,23.08260180221321,22.8526344923221,23.061231981782228,23.02847439341477,23.142309022726177,23.023837155775578,22.958927806561466,22.894014716950856,22.627089074544205,23.132207528058437,23.158046216012654,22.964979132934115,22.8402377326103,22.91372866764439,22.962982322127107,23.02229218663988,22.80934254298036,23.35807950380505,22.704110564734734,23.014128925774983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.101329255319097,25.00379325471505,25.46100907724048,25.072880227332845,25.142644155181863,25.245706535085287,25.457685457699625,25.36661430020426,25.536960495271465,25.25559133964137,25.28291205918732,25.524960999969643,25.52564479566229,25.33630519798341,25.13187473645813,25.76847612720733,25.11605821863926,24.96595003198996,25.401093381999196,25.44153449370885,25.113965979059792,25.011551483574017,25.441594287092904,25.55074002854076,25.3194317689042,25.14228010726812,25.08971211819769,25.220038129835284,25.532399268089076,25.222748704031694,24.654691995691177,25.50077615844669,25.87411764790511,25.000777419451733,25.45849256089779,25.16419060489321,25.49201575357503,25.07374157120275,25.596074540099597,24.818707666234097,25.062158517892662,25.225901468274845,25.042308847529068,25.234200669455387,25.641863409701173,25.21824281427052,25.4434942587308,25.008440893373304,25.16695888738416,24.82140257806979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.070444620533834,27.5265586316604,27.424716453093176,27.38682578881852,27.88823302358333,26.95267705645869,26.96904369665516,27.60932616039736,27.164790375800365,27.205790358633053,27.195326383861072,27.32469304009097,27.37948842135698,27.37086678687236,27.916102699164718,27.37104866152732,27.518123913104777,27.26984998041808,27.63308394856157,26.92547398938445,27.586953122238185,27.210578938126638,27.615443958353204,27.441238565438415,27.806448693460595,27.364617045193704,27.745717849061844,27.404004434784305,27.454099366913898,27.16078604541847,27.339653841258283,27.40939944312328,27.299273140937547,27.31324012893768,27.595070644819387,26.938705095619486,26.817734660963545,27.239463937246608,27.318825416129776,26.730973240682875,26.22322584729413,27.43342330078825,27.256097093420696,26.92940671244241,27.20270275140684,26.95947390818345,26.573813290490715,26.637884223730204,26.82870734697953,26.54939857145676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.72873172067242,29.1939120241868,29.77055323093401,29.33808171353813,28.543797160994327,29.39157325320037,29.231825373558,29.456119322093738,28.9899353526526,29.3021555832618,29.29049205059084,29.00547377435753,29.443182304938468,29.74345083638136,29.08766201418347,28.932158438056,28.93012720951207,28.711709484818027,29.39105499347103,29.322989959307847,28.49901492791281,29.96875666907801,29.526117698561823,29.69427748701704,29.18925249484631,29.762047657372708,28.479796111293314,29.037394991068343,29.052370095282186,29.25659493194796,29.64684427483316,29.52422555995712,29.677414049402348,28.72317334346989,29.01458918592749,29.254261846405207,29.434570268624483,29.27500950612063,29.39666196809669,29.71255719681257,29.16575912708028,29.58286470202995,28.906097290190317,29.117741913264577,29.320640309491036,29.24068043548824,29.215090344459814,29.009823619492312,29.46086434478048,29.449138537048977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.92646822777848,31.366808822553143,31.2171980469099,30.62222306521791,31.356899484284344,31.345032643788716,31.137601360563444,31.070183004066248,30.625046677256567,30.630423862510057,31.1294208960317,31.024585004306417,31.478509569978005,30.766534440864334,30.95336784809837,31.21608259776864,31.06644383979374,30.45214018297448,30.785909575262792,30.947357422882444,30.8390455132144,31.17682753375033,30.82059351481904,30.845163268785875,31.30978618575105,30.619282379230587,31.76068941277985,31.061039415425547,31.277596672300582,30.551321707764465,30.84103197647246,30.702404723319557,31.15987994925164,31.08983676803688,31.05180955250485,31.375711300538324,30.655422588328737,30.84483539306296,30.57132983415517,30.852206611275463,31.028970816825318,30.90154605841337,30.94400824964744,30.192106451194768,31.825415955979896,31.34607380908228,30.70290789308356,31.075925175022853,30.4165418402706,30.7861242088285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.57015641300149,15.570022795918115,15.57015641300149,15.57015641300149,15.570022795918115,15.57015641300149,15.57015641300149,15.57015641300149,15.57015641300149,15.57015641300149,15.57015641300149,15.57015641300149,15.57015641300149,15.57015641300149,15.57015641300149,15.570022795918115,15.57015641300149,15.570022795918115,15.57015641300149,15.570022795918115,15.57015641300149,15.570022795918115,15.57015641300149,15.57015641300149,15.57015641300149,15.57015641300149,15.57015641300149,15.57015641300149,15.57015641300149,15.570022795918115,15.57015641300149,15.57015641300149,15.570022795918115,15.57015641300149,15.57015641300149,15.57015641300149,15.57015641300149,15.57015641300149,15.57015641300149,15.570022795918115,15.57015641300149,15.57015641300149,15.57015641300149,15.57015641300149,15.57015641300149,15.570022795918115,15.57015641300149,15.57015641300149,15.57015641300149,15.57015641300149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.376851658452924,18.375957831855068,18.376851658452924,18.37650006529507,18.375957831855068,18.37661739118977,18.37661739118977,18.37678112206336,18.374986830207163,18.37678112206336,18.376499177147537,18.37661739118977,18.37678112206336,18.37661739118977,18.37567138461452,18.376851658452924,18.376851658452924,18.37650006529507,18.376851658452924,18.37557030409572,18.37489197547682,18.37661739118977,18.376851658452924,18.376851658452924,18.374730963591023,18.375443545109523,18.37661739118977,18.376851658452924,18.37678112206336,18.376368767982743,18.37661739118977,18.375444668083528,18.37661739118977,18.37678112206336,18.37678112206336,18.37678112206336,18.376851658452924,18.37661739118977,18.376037560757823,18.37661739118977,18.375685967599967,18.376851658452924,18.37489197547682,18.37658051673869,18.375721291928915,18.37628618396485,18.37678112206336,18.37627874741605,18.37661739118977,18.37661739118977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
